,occurrences,word,rank,word_correct
684,1, cc.edu,102312,['cc.edu']
685,1, waukesha,102311,['waukesha']
686,1, j.m.jarre,102310,['j.m.jarre']
687,1, l.cause,102309,['l.cause']
688,1, moulding,102308,['moulding']
689,1, theatrically,102307,['theatrically']
690,1, adaptic,102306,['adaptic']
691,1, buggered,102305,['buggered']
692,1, burry,102304,['burry']
693,1, luns,102303,['luns']
694,1, anigma,102302,['anigma']
695,1, deconfigures,102301,['deconfigures']
696,1, eisa's,102300,"[""eisa's""]"
697,1, patchable,102299,['patchable']
698,1, degridation,102298,['degridation']
699,1, apsi,102297,['apsi']
700,1, bartok,102296,['bartok']
701,1, cdblksize.zip,102295,['cdblksize.zip']
702,1, keil,102294,['keil']
703,1, pbartok,102293,['pbartok']
704,1, suncd,102292,['suncd']
705,1, tools.de,102291,['tools.de']
706,1, dundee.ncr.com,102290,['dundee.ncr.com']
707,1, quirky,102289,['quirky']
708,1, sean.gordon,102288,['sean.gordon']
709,1, hurley,102287,['hurley']
710,1, craycrof,102286,['craycrof']
711,1, craycroft,102285,['craycroft']
712,1, rtp.semi.harris.com,102284,['rtp.semi.harris.com']
713,1, doco,102283,['doco']
714,1, rebox.in,102282,['rebox.in']
715,1, reck,102281,['reck']
716,1, sreck,102280,['sreck']
717,1, hawke's,102279,"[""hawke's""]"
718,1, mitsu,102278,['mitsu']
719,1, mitubishi,102277,['mitubishi']
720,1, wechsler,102276,['wechsler']
721,1, insani,102275,['insani']
722,1, sardjono,102274,['sardjono']
723,1, actaual,102273,['actaual']
724,1, eutsch,102272,['eutsch']
725,1, channel.i,102271,['channel.i']
726,1, recocnize,102270,['recocnize']
727,1, temporaly,102269,['temporaly']
728,1, alann,102268,['alann']
729,1, maxtors,102267,['maxtors']
730,1, catalino,102266,['catalino']
731,1, garden.equinox.gen.nz,102265,['garden.equinox.gen.nz']
732,1, winjets,102264,['winjets']
733,1, adavantage,102263,['adavantage']
734,1, emace,102262,['emace']
735,1, pcmi,102261,['pcmi']
736,1, ordinator,102260,['ordinator']
737,1, hkust,102259,['hkust']
738,1, nanno,102258,['nanno']
739,1, stu.ust.hk,102257,['stu.ust.hk']
740,1, __from_________________________________,102256,['__from_________________________________']
741,1, _eat,102255,['_eat']
742,1, c.kup,102254,['c.kup']
743,1, davidsen,102253,['davidsen']
744,1, giv,102252,['giv']
745,1, kuperman,102251,['kuperman']
746,1, pice,102250,['pice']
747,1, schenectady,102249,['schenectady']
748,1, unfortunataly,102248,['unfortunataly']
749,1, apctrc,102247,['apctrc']
750,1, rforeman,102246,['rforeman']
751,1, byt,102245,['byt']
752,1, park.tartu.ee,102244,['park.tartu.ee']
753,1, iy,102243,['iy']
754,1, roking,102242,['roking']
755,1, also:thu,102241,['also:thu']
756,1, ico.isc.com,102240,['ico.isc.com']
757,1, timhu,102239,['timhu']
758,1, oversensitive,102238,['oversensitive']
759,1, gwni,102237,['gwni']
760,1, etobkkc,102236,['etobkkc']
761,1, hisoy.etn.ericsson.se,102235,['hisoy.etn.ericsson.se']
762,1, kkc,102234,['kkc']
763,1, wszola,102233,['wszola']
764,1, ahhhuuurrrrgggghhhh,102232,['ahhhuuurrrrgggghhhh']
765,1, asyvan,102231,['asyvan']
766,1, bulut,102230,['bulut']
767,1, diskaccesing,102229,['diskaccesing']
768,1, ejvinson,102228,['ejvinson']
769,1, haktan,102227,['haktan']
770,1, nackstavagen,102226,['nackstavagen']
771,1, odin.diku.dk,102225,['odin.diku.dk']
772,1, solace.hsh.se,102224,['solace.hsh.se']
773,1, synchronus,102223,['synchronus']
774,1, khoa,102222,['khoa']
775,1, nlq,102221,['nlq']
776,1, phillyg,102220,['phillyg']
777,1, holmgreen,102219,['holmgreen']
778,1, mochmch,102218,['mochmch']
779,1, aaaread.me,102217,['aaaread.me']
780,1, delim,102216,['delim']
781,1, msdos.filedocs,102215,['msdos.filedocs']
782,1, msdos.sysutl,102214,['msdos.sysutl']
783,1, nctuccca.edu.tw,102213,['nctuccca.edu.tw']
784,1, oak's,102212,"[""oak's""]"
785,1, simibm.zip,102211,['simibm.zip']
786,1, simlist.zip,102210,['simlist.zip']
787,1, uunet's,102209,"[""uunet's""]"
788,1, your.domain.net,102208,['your.domain.net']
789,1, forex,102207,['forex']
790,1, hotelca.tech.umbc.edu,102206,['hotelca.tech.umbc.edu']
791,1, bms,102205,['bm']
792,1, esia,102204,['esia']
793,1, mango.ucs.indiana.edu,102203,['mango.ucs.indiana.edu']
794,1, umaxc.uiowa.edu,102202,['umaxc.uiowa.edu']
795,1, musocs.bitnet,102201,['musocs.bitnet']
796,1, tgerardi,102200,['tgerardi']
797,1, dfr,102199,['dfr']
798,1, drabson,102198,['drabson']
799,1, rabson,102197,['rabson']
800,1, eukanuba.wpd.sgi.com,102196,['eukanuba.wpd.sgi.com']
801,1, juhu,102195,['juhu']
802,1, kirtikumar,102194,['kirtikumar']
803,1, saathi.ernet.in,102193,['saathi.ernet.in']
804,1, saathi.ncst.ernet.in,102192,['saathi.ncst.ernet.in']
805,1, summerize,102191,['summerize']
806,1, survery,102190,['survery']
807,1, bayer,102189,['bayer']
808,1, corel's,102188,"[""corel's""]"
809,1, ispi.com,102187,['ispi.com']
810,1, jbayer,102186,['jbayer']
811,1, cirus,102185,['cirus']
812,1, hktth,102184,['hktth']
813,1, nho.hydro.com,102183,['nho.hydro.com']
814,1, direcktly,102182,['direcktly']
815,1, reguarly,102181,['reguarly']
816,1, printcon,102180,['printcon']
817,1, pserver,102179,['pserver']
818,1, vax.csun.edu,102178,['vax.csun.edu']
819,1, afoord,102177,['afoord']
820,1, andyross,102176,['andyross']
821,1, rossmann,102175,['rossmann']
822,1, acessing,102174,['acessing']
823,1, wdctl,102173,['wdctl']
824,1, calibrat,102172,['calibrat']
825,1, promovie,102171,['promovie']
826,1, newvector,102170,['newvector']
827,1, computersysteme,102169,['computersysteme']
828,1, initdisplay,102168,['initdisplay']
829,1, whithout,102167,['whithout']
830,1, pikelner,102166,['pikelner']
831,1, font:god,102165,['font:god']
832,1, jowls,102164,['jowl']
833,1, anectdotes,102163,['anectdotes']
834,1, consistenly,102162,['consistenly']
835,1, courteously,102161,['courteously']
836,1, drude,102160,['drude']
837,1, tbdrude,102159,['tbdrude']
838,1, treaded,102158,['treaded']
839,1, ency,102157,['ency']
840,1, raked,102156,['raked']
841,1, dla.mil,102155,['dla.mil']
842,1, ispfmt,102154,['ispfmt']
843,1, digiboard,102153,['digiboard']
844,1, suggeted,102152,['suggeted']
845,1, sunova.ssc.gov,102151,['sunova.ssc.gov']
846,1, latencies,102150,['latency']
847,1, weyrich.com,102149,['weyrich.com']
848,1, dogbowl,102148,['dogbowl']
849,1, dogbox.acme.gen.nz,102147,['dogbox.acme.gen.nz']
850,1, mvga,102146,['mvga']
851,1, somethikng,102145,['somethikng']
852,1, v.kampen,102144,['v.kampen']
853,1, winfrvk,102143,['winfrvk']
854,1, addtech,102142,['addtech']
855,1, ides,102141,['ides']
856,1, yousuf,102140,['yousuf']
857,1, coreleft,102139,['coreleft']
858,1, entrant,102138,['entrant']
859,1, farcoreleft,102137,['farcoreleft']
860,1, farmalloc,102136,['farmalloc']
861,1, bettween,102135,['bettween']
862,1, rate.the,102134,['rate.the']
863,1, peried,102133,['peried']
864,1, cs.uta.fi,102132,['cs.uta.fi']
865,1, inpropable,102131,['inpropable']
866,1, viitanen,102130,['viitanen']
867,1, electronis,102129,['electronis']
868,1, fijitsu,102128,['fijitsu']
869,1, addvax.llnl.gov,102127,['addvax.llnl.gov']
870,1, autodetect,102126,['autodetect']
871,1, detections,102125,['detection']
872,1, jumers,102124,['jumers']
873,1, setings,102123,['setings']
874,1, swich,102122,['swich']
875,1, respresent,102121,['respresent']
876,1, std_funny_stuff.h,102120,['std_funny_stuff.h']
877,1, tmcreek,102119,['tmcreek']
878,1, mitchel,102118,['mitchel']
879,1, radonc.unc.edu,102117,['radonc.unc.edu']
880,1, dastar,102116,['dastar']
881,1, fallon,102115,['fallon']
882,1, diers,102114,['diers']
883,1, jdiers,102113,['jdiers']
884,1, ezi,102112,['ezi']
885,1, fussed,102111,['fussed']
886,1, storesys.coles.oz.au,102110,['storesys.coles.oz.au']
887,1, moskal,102109,['moskal']
888,1, sugg,102108,['sugg']
889,1, vertcl,102107,['vertcl']
890,1, incrementing,102106,['incrementing']
891,1, ofters,102105,['ofters']
892,1, dips,102104,['dip']
893,1, cardfile,102103,['cardfile']
894,1, compa,102102,['compa']
895,1, composers,102101,['composer']
896,1, copyist,102100,['copyist']
897,1, megamax's,102099,"[""megamax's""]"
898,1, migraph's,102098,"[""migraph's""]"
899,1, neodesk,102097,['neodesk']
900,1, passport's,102096,"[""passport's""]"
901,1, picasso,102095,['picasso']
902,1, rec.music.makers.synth,102094,['rec.music.makers.synth']
903,1, stravinsky,102093,['stravinsky']
904,1, supradrive,102092,['supradrive']
905,1, synthesizers,102091,['synthesizer']
906,1, tible,102090,['tible']
907,1, uniterm,102089,['uniterm']
908,1, ahornstrasse,102088,['ahornstrasse']
909,1, ecp,102087,['ecp']
910,1, bcsaic,102086,['bcsaic']
911,1, shamus,102085,['shamus']
912,1, jingo,102084,['jingo']
913,1, cheney,102083,['cheney']
914,1, scaned,102082,['scaned']
915,1, help:ide,102081,['help:ide']
916,1, partisitions,102080,['partisitions']
917,1, peeeceees,102079,['peeeceees']
918,1, crywyr,102078,['crywyr']
919,1, embarcardero,102077,['embarcardero']
920,1, handly,102076,['handly']
921,1, ntg,102075,['ntg']
922,1, drivemust,102074,['drivemust']
923,1, astigmatism,102073,['astigmatism']
924,1, mediou,102072,['mediou']
925,1, misconvergence,102071,['misconvergence']
926,1, moire,102070,['moire']
927,1, persisance,102069,['persisance']
928,1, quaduple,102068,['quaduple']
929,1, viewmatch,102067,['viewmatch']
930,1, witdth,102066,['witdth']
931,1, migkiller,102065,['migkiller']
932,1, adversizements,102064,['adversizements']
933,1, infered,102063,['infered']
934,1, scsa,102062,['scsa']
935,1, staments,102061,['staments']
936,1, standarized,102060,['standarized']
937,1, terminaology,102059,['terminaology']
938,1, comp.ibm.pc.hardware,102058,['comp.ibm.pc.hardware']
939,1, brentw,102057,['brentw']
940,1, keyboard.drv,102056,['keyboard.drv']
941,1, f.b.i.b.m,102055,['f.b.i.b.m']
942,1, foppy,102054,['foppy']
943,1, minyos.xx.oz.au,102053,['minyos.xx.oz.au']
944,1, la'szlo,102052,"[""la'szlo""]"
945,1, lada'nyi,102051,"[""lada'nyi""]"
946,1, ladanyi,102050,['ladanyi']
947,1, occasionaly,102049,['occasionaly']
948,1, biginning,102048,['biginning']
949,1, scancode,102047,['scancode']
950,1, lyben,102046,['lyben']
951,1, maker's,102045,"[""maker's""]"
952,1, infko,102044,['infko']
953,1, infko.uni,102043,['infko.uni']
954,1, rheinau,102042,['rheinau']
955,1, alighment,102041,['alighment']
956,1, hiles,102040,['hiles']
957,1, whiles,102039,['while']
958,1, reinitialize,102038,['reinitialize']
959,1, write_pre,102037,['write_pre']
960,1, software.org,102036,['software.org']
961,1, hussle,102035,['hussle']
962,1, owener,102034,['owener']
963,1, bc.edu,102033,['bc.edu']
964,1, medwest,102032,['medwest']
965,1, oped,102031,['oped']
966,1, schaefer.math.wisc.edu,102030,['schaefer.math.wisc.edu']
967,1, convertional,102029,['convertional']
968,1, foreseable,102028,['foreseable']
969,1, ihets,102027,['ihets']
970,1, lokked,102026,['lokked']
971,1, arbanas,102025,['arbanas']
972,1, rarbanas,102024,['rarbanas']
973,1, rcsuna.gmr.com,102023,['rcsuna.gmr.com']
974,1, drummers,102022,['drummer']
975,1, robl,102021,['robl']
976,1, kwong,102020,['kwong']
977,1, ultrascsi,102019,['ultrascsi']
978,1, hassels,102018,['hassel']
979,1, sofware,102017,['sofware']
980,1, sudgested,102016,['sudgested']
981,1, toriod,102015,['toriod']
982,1, dowloadable,102014,['dowloadable']
983,1, selction,102013,['selction']
984,1, compaq's,102012,"[""compaq's""]"
985,1, cuhk.hk,102011,['cuhk.hk']
986,1, levelland.cs.utexas.edu,102010,['levelland.cs.utexas.edu']
987,1, phillipau,102009,['phillipau']
988,1, kra,102008,['kra']
989,1, a.out,102007,['a.out']
990,1, unrepeatable,102006,['unrepeatable']
991,1, asan,102005,['asan']
992,1, eugenehs,102004,['eugenehs']
993,1, heuge,102003,['heuge']
994,1, kroq,102002,['kroq']
995,1, santa's,102001,"[""santa's""]"
996,1, coprocessed,102000,['coprocessed']
997,1, doktorsringen,101999,['doktorsringen']
998,1, kibic,101998,['kibic']
999,1, micb.mic.ki.se,101997,['micb.mic.ki.se']
1000,1, soderberg,101996,['soderberg']
1001,1, tage,101995,['tage']
1002,1, interleaves,101994,['interleaf']
1003,1, desribed,101993,['desribed']
1004,1, deselected,101992,['deselected']
1005,1, mishandles,101991,['mishandles']
1006,1, spacebar,101990,['spacebar']
1007,1, tomcat.raleigh.ibm.com,101989,['tomcat.raleigh.ibm.com']
1008,1, peeps,101988,['peep']
1009,1, memmory,101987,['memmory']
1010,1, ashame,101986,['ashame']
1011,1, cs.utwente.nl,101985,['cs.utwente.nl']
1012,1, typematic,101984,['typematic']
1013,1, poersupply,101983,['poersupply']
1014,1, er's,101982,"[""er's""]"
1015,1, qestion,101981,['qestion']
1016,1, jimmyhua,101980,['jimmyhua']
1017,1, whhich,101979,['whhich']
1018,1, quarterdeck's,101978,"[""quarterdeck's""]"
1019,1, accrue,101977,['accrue']
1020,1, divices,101976,['divices']
1021,1, standarize,101975,['standarize']
1022,1, amout,101974,['amout']
1023,1, berserk,101973,['berserk']
1024,1, unintelligable,101972,['unintelligable']
1025,1, inrterruots,101971,['inrterruots']
1026,1, miscompare,101970,['miscompare']
1027,1, proble,101969,['proble']
1028,1, retension,101968,['retension']
1029,1, zenon,101967,['zenon']
1030,1, txm,101966,['txm']
1031,1, athena.qualcomm.com,101965,['athena.qualcomm.com']
1032,1, cosy.sbg.ac.at,101964,['cosy.sbg.ac.at']
1033,1, datasave,101963,['datasave']
1034,1, gwesp,101962,['gwesp']
1035,1, videostreamer,101961,['videostreamer']
1036,1, addreww,101960,['addreww']
1037,1, exahperation,101959,['exahperation']
1038,1, faild,101958,['faild']
1039,1, acculogic,101957,['acculogic']
1040,1, defaulted,101956,['defaulted']
1041,1, ide_drive_controls_iochrdy,101955,['ide_drive_controls_iochrdy']
1042,1, iochrdy_not_,101954,['iochrdy_not_']
1043,1, everex's,101953,"[""everex's""]"
1044,1, inards,101952,['inards']
1045,1, afriad,101951,['afriad']
1046,1, desnoyers,101950,['desnoyers']
1047,1, monichrome,101949,['monichrome']
1048,1, abstention,101948,['abstention']
1049,1, alt.cd,101947,['alt.cd']
1050,1, bit.listserv.cdromlan,101946,['bit.listserv.cdromlan']
1051,1, cdpub,101945,['cdpub']
1052,1, comp.publish.cdrom,101944,['comp.publish.cdrom']
1053,1, enduser,101943,['enduser']
1054,1, fulltext,101942,['fulltext']
1055,1, keyboarding,101941,['keyboarding']
1056,1, purvue,101940,['purvue']
1057,1, grisch,101939,['grisch']
1058,1, donyee,101938,['donyee']
1059,1, evenn,101937,['evenn']
1060,1, misprint,101936,['misprint']
1061,1, u.s.toyo,101935,['u.s.toyo']
1062,1, limagen,101934,['limagen']
1063,1, puncher,101933,['puncher']
1064,1, almquist,101932,['almquist']
1065,1, bayside,101931,['bayside']
1066,1, genuis,101930,['genuis']
1067,1, imagepro,101929,['imagepro']
1068,1, maywood,101928,['maywood']
1069,1, officepro,101927,['officepro']
1070,1, pagemaster,101926,['pagemaster']
1071,1, silverview,101925,['silverview']
1072,1, telo,101924,['telo']
1073,1, torrence,101923,['torrence']
1074,1, finagle's,101922,"[""finagle's""]"
1075,1, umeister,101921,['umeister']
1076,1, pekka.taipale,101920,['pekka.taipale']
1077,1, fedrigo,101919,['fedrigo']
1078,1, fedro,101918,['fedro']
1079,1, theoric,101917,['theoric']
1080,1, tipically,101916,['tipically']
1081,1, videocamera,101915,['videocamera']
1082,1, espeacially,101914,['espeacially']
1083,1, haavelmo.harvard.edu,101913,['haavelmo.harvard.edu']
1084,1, preformance,101912,['preformance']
1085,1, chris.shenton,101911,['chris.shenton']
1086,1, comp.sys.amiga.hardware,101910,['comp.sys.amiga.hardware']
1087,1, comp.sys.sun.hardware,101909,['comp.sys.sun.hardware']
1088,1, eskimo.com's,101908,"[""eskimo.com's""]"
1089,1, gsfc.nasa.gov,101907,['gsfc.nasa.gov']
1090,1, hstx,101906,['hstx']
1091,1, shadowmask,101905,['shadowmask']
1092,1, cumpter,101904,['cumpter']
1093,1, moden,101903,['moden']
1094,1, prefere,101902,['prefere']
1095,1, grolier's,101901,"[""grolier's""]"
1096,1, moires,101900,['moire']
1097,1, splash,101899,['splash']
1098,1, distractingly,101898,['distractingly']
1099,1, lantastic,101897,['lantastic']
1100,1, mbas:listserv,101896,['mbas:listserv']
1101,1, spoilt,101895,['spoilt']
1102,1, hdds,101894,['hdds']
1103,1, std.disclaimers,101893,['std.disclaimers']
1104,1, bagdy,101892,['bagdy']
1105,1, bjornset,101891,['bjornset']
1106,1, bjornseth,101890,['bjornseth']
1107,1, christyono,101889,['christyono']
1108,1, optics.ece.wisc.edu,101888,['optics.ece.wisc.edu']
1109,1, artec,101887,['artec']
1110,1, aetana,101886,['aetana']
1111,1, norwich.bitnet,101885,['norwich.bitnet']
1112,1, bridgeboard,101884,['bridgeboard']
1113,1, stanndard,101883,['stanndard']
1114,1, ayala's,101882,"[""ayala's""]"
1115,1, l.h.wood,101881,['l.h.wood']
1116,1, oharad,101880,['oharad']
1117,1, underkneth,101879,['underkneth']
1118,1, wanda.waiariki.ac.nz,101878,['wanda.waiariki.ac.nz']
1119,1, harrold,101877,['harrold']
1120,1, egzondag,101876,['egzondag']
1121,1, zondag,101875,['zondag']
1122,1, blomquist,101874,['blomquist']
1123,1, stn,101873,['stn']
1124,1, tracyb,101872,['tracyb']
1125,1, ervery,101871,['ervery']
1126,1, ification,101870,['ification']
1127,1, settting,101869,['settting']
1128,1, aswcdnec.sys,101868,['aswcdnec.sys']
1129,1, country.sys,101867,['country.sys']
1130,1, d:neccd,101866,['d:neccd']
1131,1, display.sys,101865,['display.sys']
1132,1, englisches,101864,['englisches']
1133,1, es.unizh.ch,101863,['es.unizh.ch']
1134,1, mandax,101862,['mandax']
1135,1, plattenstrasse,101861,['plattenstrasse']
1136,1, pschneid,101860,['pschneid']
1137,1, setver.exe,101859,['setver.exe']
1138,1, smartdrive.sys,101858,['smartdrive.sys']
1139,1, cheertron,101857,['cheertron']
1140,1, passman,101856,['passman']
1141,1, shirl,101855,['shirl']
1142,1, kehcheng,101854,['kehcheng']
1143,1, cheal,101853,['cheal']
1144,1, cms's,101852,"[""cms's""]"
1145,1, trakkers,101851,['trakkers']
1146,1, prelim,101850,['prelim']
1147,1, screamer,101849,['screamer']
1148,1, skitzo.dseg.ti.com,101848,['skitzo.dseg.ti.com']
1149,1, faast,101847,['faast']
1150,1, marson,101846,['marson']
1151,1, crynwr.com,101845,['crynwr.com']
1152,1, seeked,101844,['seeked']
1153,1, microcoding,101843,['microcoding']
1154,1, yossarian,101842,['yossarian']
1155,1, contr,101841,['contr']
1156,1, dischw.toppoint.de,101840,['dischw.toppoint.de']
1157,1, diskaccess,101839,['diskaccess']
1158,1, fritzsche,101838,['fritzsche']
1159,1, kiel,101837,['kiel']
1160,1, maehlsweg,101836,['maehlsweg']
1161,1, wom,101835,['wom']
1162,1, ihlpm.att.com,101834,['ihlpm.att.com']
1163,1, connecters,101833,['connecter']
1164,1, jumbers,101832,['jumbers']
1165,1, stratsft.uucp,101831,['stratsft.uucp']
1166,1, recalibrations,101830,['recalibrations']
1167,1, coyote.trw.com,101829,['coyote.trw.com']
1168,1, spf.trw.com,101828,['spf.trw.com']
1169,1, logistic,101827,['logistic']
1170,1, quardas,101826,['quardas']
1171,1, ramdrive.sys,101825,['ramdrive.sys']
1172,1, towwang,101824,['towwang']
1173,1, wichever,101823,['wichever']
1174,1, bettwen,101822,['bettwen']
1175,1, correia,101821,['correia']
1176,1, diana.fct.unl.pt,101820,['diana.fct.unl.pt']
1177,1, fcm,101819,['fcm']
1178,1, fct.unl.pt,101818,['fct.unl.pt']
1179,1, tsiao,101817,['tsiao']
1180,1, crmc,101816,['crmc']
1181,1, lms,101815,['lm']
1182,1, net.community,101814,['net.community']
1183,1, denisl,101813,['denisl']
1184,1, toshibas,101812,['toshibas']
1185,1, tyree,101811,['tyree']
1186,1, bss_brucep,101810,['bss_brucep']
1187,1, definitily,101809,['definitily']
1188,1, mdl,101808,['mdl']
1189,1, rll'd,101807,"[""rll'd""]"
1190,1, boltz,101806,['boltz']
1191,1, vivaldi.psu.edu,101805,['vivaldi.psu.edu']
1192,1, ersys,101804,['ersys']
1193,1, rschulz,101803,['rschulz']
1194,1, shad,101802,['shad']
1195,1, jupiter.nmt.edu,101801,['jupiter.nmt.edu']
1196,1, shimoda,101800,['shimoda']
1197,1, arnet,101799,['arnet']
1198,1, multiport,101798,['multiport']
1199,1, checkit,101797,['checkit']
1200,1, ruggedness,101796,['ruggedness']
1201,1, connar,101795,['connar']
1202,1, jase,101794,['jase']
1203,1, jat,101793,['jat']
1204,1, mirrir,101792,['mirrir']
1205,1, skippy,101791,['skippy']
1206,1, slarts,101790,['slarts']
1207,1, uk.ac.cov.cch,101789,['uk.ac.cov.cch']
